motor_id,velocity,power_in,torque,timestamp
0,0,-0.000799599,0,1582204815849
0,0,0,0,1582204815850
0,0,0,0,1582204815851
0,0,-0.000800763,0,1582204815852
0,0,0,0,1582204815853
0,0,0,0,1582204815854
0,0,-0.000788559,0,1582204815855
0,0,0,0,1582204815856
0,0,-0.000782141,0,1582204815857
0,0,0,0,1582204815858
0,0,-0.000800763,0,1582204815859
0,0,-0.000782141,0,1582204815860
0,0,-0.000804255,0,1582204815861
0,0,-0.000800763,0,1582204815862
0,0,-0.000801927,0,1582204815863
0,0,-0.000803091,0,1582204815864
0,0,0,0,1582204815865
0,0,0,0,1582204815866
0,0,-0.000812063,0,1582204815867
0,0,-0.000801927,0,1582204815868
0,0,-0.000801927,0,1582204815869
0,0,-0.000800763,0,1582204815870
0,0,-0.000800763,0,1582204815871
0,0,-0.000804255,0,1582204815872
0,0,-0.000810888,0,1582204815873
0,0,0.05394168,0,1582204815874
0,0.23,0.05685386,0,1582204815875
0,0,0.063119597,0,1582204815876
0,0.23,0.066461323,0,1582204815877
0,0.23,0.06825887,0,1582204815878
0,0.46,0.074481238,0,1582204815879
0,0.23,0.077345901,0,1582204815880
0,0.23,0.077654052,0,1582204815881
0,0,0.094225728,0,1582204815882
0,0.23,0.0800492,0,1582204815883
0,0,0.08087184,0,1582204815884
0,0.23,0.0832358,0,1582204815885
0,0,0.101046137,0,1582204815886
0,0.69,0.09150071,0,1582204815887
0,0.46,0.090361286,0,1582204815888
0,0,0.108058284,0,1582204815889
0,0.69,0.114771411,0,1582204815890
0,0.23,0.095475452,0,1582204815891
0,0.23,0.092393942,0,1582204815892
0,0,0.111482184,0,1582204815893
0,0.69,0.1196896,0,1582204815894
0,0,0.09789303,0,1582204815895
0,0.46,0.09628278,0,1582204815896
0,0,0.106071281,0,1582204815897
0,0.46,0.137635074,0,1582204815898
0,0.46,0.135298832,0,1582204815899
0,1.6,0.1469904,0,1582204815900
0,0.46,0.14174946,0,1582204815901
0,0.92,0.15859776,0,1582204815902
0,0.92,0.1840092,0,1582204815903
0,1.15,0.154923,0,1582204815904
0,0.92,0.16085098,0,1582204815905
0,1.15,0.15917406,0,1582204815906
0,2.06,0.17515904,0,1582204815907
0,2.06,0.171903917,0,1582204815908
0,1.83,0.17397141,0,1582204815909
0,1.83,0.184143049,0,1582204815910
0,2.29,0.172244996,0,1582204815911
0,1.83,0.16373926,0,1582204815912
0,2.29,0.160696181,0,1582204815913
0,2.06,0.163217313,0,1582204815914
0,1.83,0.156538425,0,1582204815915
0,2.06,0.15669136,0,1582204815916
0,2.52,0.1599402,0,1582204815917
0,2.29,0.15947464,0,1582204815918
0,2.29,0.15464615,0,1582204815919
0,2.29,0.157757334,0,1582204815920
0,2.06,0.157040597,0,1582204815921
0,2.29,0.155731526,0,1582204815922
0,2.29,0.15396137,0,1582204815923
0,2.29,0.1544484,0,1582204815924
0,2.29,0.15350485,0,1582204815925
0,2.52,0.151081,0,1582204815926
0,2.29,0.154578813,0,1582204815927
0,2.06,0.157273423,0,1582204815928
0,2.52,0.1478379,0,1582204815929
0,2.52,0.154463542,0,1582204815930
0,2.29,0.156458534,0,1582204815931
0,2.29,0.155270441,0,1582204815932
0,2.52,0.151081,0,1582204815933
0,2.29,0.149875516,0,1582204815934
0,2.29,0.15629256,0,1582204815935
0,2.52,0.156109297,0,1582204815936
0,2.52,0.1534261,0,1582204815937
0,2.52,0.155385712,0,1582204815938
0,2.29,0.154694085,0,1582204815939
0,2.52,0.154809356,0,1582204815940
0,1.83,0.15735928,0,1582204815941
0,3.21,0.177988018,0,1582204815942
0,2.75,0.180978224,0,1582204815943
0,2.75,0.18480924,0,1582204815944
0,2.75,0.186387986,0,1582204815945
0,2.75,0.1788112,0,1582204815946
0,2.98,0.18178875,0,1582204815947
0,2.75,0.18218538,0,1582204815948
0,2.75,0.183512,0,1582204815949
0,2.75,0.18075932,0,1582204815950
0,2.75,0.1840092,0,1582204815951
0,2.98,0.185175925,0,1582204815952
0,2.98,0.184140766,0,1582204815953
0,2.75,0.19046489,0,1582204815954
0,2.98,0.19114854,0,1582204815955
0,2.98,0.1931961,0,1582204815956
0,2.98,0.19574764,0,1582204815957
0,2.75,0.19389105,0,1582204815958
0,2.75,0.19259042,0,1582204815959
0,2.75,0.19010894,0,1582204815960
0,2.75,0.1873992,0,1582204815961
0,2.75,0.185793696,0,1582204815962
0,2.75,0.183979165,0,1582204815963
0,3.66,0.20961048,0,1582204815964
0,3.44,0.20191744,0,1582204815965
0,3.21,0.20218299,0,1582204815966
0,3.21,0.19691154,0,1582204815967
0,3.21,0.1971963,0,1582204815968
0,3.44,0.18900606,0,1582204815969
0,3.44,0.18997108,0,1582204815970
0,3.44,0.19148754,0,1582204815971
0,3.21,0.190298079,0,1582204815972
0,3.21,0.18937105,0,1582204815973
0,3.21,0.1868568,0,1582204815974
0,3.21,0.18044866,0,1582204815975
0,3.21,0.186253312,0,1582204815976
0,3.21,0.17954118,0,1582204815977
0,3.44,0.181375396,0,1582204815978
0,3.44,0.182169741,0,1582204815979
0,3.44,0.181375396,0,1582204815980
0,3.21,0.182671913,0,1582204815981
0,3.44,0.188588412,0,1582204815982
0,3.66,0.206084541,0,1582204815983
0,3.66,0.1957725,0,1582204815984
0,3.66,0.200893909,0,1582204815985
0,3.66,0.193532863,0,1582204815986
0,3.89,0.198449244,0,1582204815987
0,3.89,0.19294524,0,1582204815988
0,3.89,0.195590288,0,1582204815989
0,3.66,0.19705392,0,1582204815990
0,3.66,0.19619964,0,1582204815991
0,3.66,0.201908524,0,1582204815992
0,3.66,0.20276607,0,1582204815993
0,3.66,0.2026203,0,1582204815994
0,3.44,0.199872536,0,1582204815995
0,3.44,0.2028689,0,1582204815996
0,3.44,0.20189145,0,1582204815997
0,3.44,0.21025571,0,1582204815998
0,3.66,0.20643744,0,1582204815999
0,3.66,0.204191,0,1582204816000
0,3.89,0.208968685,0,1582204816001
0,3.66,0.20620579,0,1582204816002
0,3.66,0.2073324,0,1582204816003
0,3.89,0.2034565,0,1582204816004
0,3.66,0.20189145,0,1582204816005
0,3.66,0.2003264,0,1582204816006
0,3.66,0.1904163,0,1582204816007
0,3.89,0.19083327,0,1582204816008
0,4.58,0.2114343,0,1582204816009
0,4.12,0.21784818,0,1582204816010
0,4.35,0.2202144,0,1582204816011
0,4.35,0.2216382,0,1582204816012
0,4.58,0.2141802,0,1582204816013
0,4.12,0.2182821,0,1582204816014
0,4.12,0.21549552,0,1582204816015
0,4.58,0.2114343,0,1582204816016
0,4.81,0.21300048,0,1582204816017
0,4.58,0.212119735,0,1582204816018
0,4.12,0.2120784,0,1582204816019
0,4.35,0.2074002,0,1582204816020
0,4.35,0.2058973,0,1582204816021
0,4.58,0.201260266,0,1582204816022
0,4.12,0.20554248,0,1582204816023
0,4.58,0.197125336,0,1582204816024
0,4.12,0.201849177,0,1582204816025
0,4.35,0.200284454,0,1582204816026
0,4.35,0.208501814,0,1582204816027
0,4.12,0.21158685,0,1582204816028
0,4.35,0.212731472,0,1582204816029
0,4.12,0.21269312,0,1582204816030
0,4.58,0.21250215,0,1582204816031
0,4.12,0.21238576,0,1582204816032
0,4.12,0.213548643,0,1582204816033
0,4.58,0.246338192,0,1582204816034
0,4.81,0.25239115,0,1582204816035
0,5.04,0.252329,0,1582204816036
0,4.58,0.260570203,0,1582204816037
0,4.81,0.260029227,0,1582204816038
0,4.81,0.2651319,0,1582204816039
0,4.58,0.26195886,0,1582204816040
0,4.81,0.2654144,0,1582204816041
0,5.04,0.256428414,0,1582204816042
0,4.58,0.267857053,0,1582204816043
0,4.81,0.26569464,0,1582204816044
0,4.81,0.27104962,0,1582204816045
0,4.81,0.27149606,0,1582204816046
0,4.81,0.26854902,0,1582204816047
0,4.81,0.274024989,0,1582204816048
0,4.81,0.27514118,0,1582204816049
0,4.81,0.271604291,0,1582204816050
0,4.81,0.271789182,0,1582204816051
0,4.81,0.27047897,0,1582204816052
0,4.81,0.26569464,0,1582204816053
0,4.58,0.2597757,0,1582204816054
0,4.58,0.26569464,0,1582204816055
0,5.04,0.253094688,0,1582204816056
0,4.58,0.252215887,0,1582204816057
0,4.81,0.242326523,0,1582204816058
0,5.04,0.259996129,0,1582204816059
0,5.04,0.263503344,0,1582204816060
0,5.5,0.262763782,0,1582204816061
0,5.27,0.24890736,0,1582204816062
0,5.5,0.258383472,0,1582204816063
0,5.27,0.252820776,0,1582204816064
0,5.5,0.256770815,0,1582204816065
0,5.27,0.251161326,0,1582204816066
0,5.5,0.248072968,0,1582204816067
0,5.27,0.249807744,0,1582204816068
0,5.73,0.247379058,0,1582204816069
0,5.04,0.250282525,0,1582204816070
0,5.27,0.2480124,0,1582204816071
0,5.04,0.266436485,0,1582204816072
0,5.27,0.262407696,0,1582204816073
0,4.81,0.2752002,0,1582204816074
0,5.04,0.27698438,0,1582204816075
0,5.5,0.27796983,0,1582204816076
0,5.73,0.276445686,0,1582204816077
0,5.27,0.274770258,0,1582204816078
0,5.73,0.26234306,0,1582204816079
0,5.27,0.273280861,0,1582204816080
0,5.73,0.263671115,0,1582204816081
0,4.81,0.27075252,0,1582204816082
0,5.73,0.302187708,0,1582204816083
0,5.73,0.2912801,0,1582204816084
0,5.73,0.296025829,0,1582204816085
0,5.73,0.29319997,0,1582204816086
0,5.95,0.28945854,0,1582204816087
0,5.73,0.286888581,0,1582204816088
0,5.5,0.286603256,0,1582204816089
0,5.73,0.281797242,0,1582204816090
0,5.73,0.282882618,0,1582204816091
0,5.95,0.27963432,0,1582204816092
0,5.73,0.285404891,0,1582204816093
0,5.5,0.284936958,0,1582204816094
0,5.73,0.28166371,0,1582204816095
0,5.5,0.2825791,0,1582204816096
0,6.18,0.276794924,0,1582204816097
0,5.95,0.266211649,0,1582204816098
0,5.73,0.273056025,0,1582204816099
0,5.73,0.26434429,0,1582204816100
0,5.5,0.268406369,0,1582204816101
0,6.18,0.258406298,0,1582204816102
0,5.5,0.260581616,0,1582204816103
0,5.73,0.264233776,0,1582204816104
0,5.73,0.26513312,0,1582204816105
0,5.95,0.261312048,0,1582204816106
0,5.95,0.254083054,0,1582204816107
0,6.18,0.258251895,0,1582204816108
0,5.95,0.265973117,0,1582204816109
0,5.95,0.269529408,0,1582204816110
0,6.41,0.266397681,0,1582204816111
0,6.18,0.27204072,0,1582204816112
0,5.95,0.26531835,0,1582204816113
0,6.64,0.262914433,0,1582204816114
0,5.95,0.26140968,0,1582204816115
0,6.18,0.267166917,0,1582204816116
0,6.18,0.267906479,0,1582204816117
0,6.18,0.265467521,0,1582204816118
0,5.95,0.270984566,0,1582204816119
0,5.95,0.272935047,0,1582204816120
0,6.41,0.270607937,0,1582204816121
0,6.18,0.26617602,0,1582204816122
0,5.95,0.26296908,0,1582204816123
0,6.64,0.25976214,0,1582204816124
0,6.18,0.25957908,0,1582204816125
0,6.18,0.2520352,0,1582204816126
0,5.95,0.25351437,0,1582204816127
0,6.64,0.23979956,0,1582204816128
0,6.64,0.24942038,0,1582204816129
0,6.18,0.2410177,0,1582204816130
0,6.18,0.2445094,0,1582204816131
0,5.95,0.24802596,0,1582204816132
0,7.1,0.25761288,0,1582204816133
0,6.64,0.26834562,0,1582204816134
0,6.64,0.26645852,0,1582204816135
0,6.64,0.2686236,0,1582204816136
0,6.64,0.2760477,0,1582204816137
0,6.87,0.29341467,0,1582204816138
0,6.41,0.31738536,0,1582204816139
0,6.64,0.34337649,0,1582204816140
0,6.41,0.3609107,0,1582204816141
0,7.33,0.35811621,0,1582204816142
0,7.56,0.34228491,0,1582204816143
0,7.33,0.33636371,0,1582204816144
0,7.56,0.33532072,0,1582204816145
0,7.1,0.33807114,0,1582204816146
0,7.1,0.345745422,0,1582204816147
0,7.1,0.33421332,0,1582204816148
0,7.1,0.342949237,0,1582204816149
0,7.56,0.33509481,0,1582204816150
0,7.33,0.32999616,0,1582204816151
0,7.56,0.314714616,0,1582204816152
0,7.56,0.309320833,0,1582204816153
0,7.1,0.320774919,0,1582204816154
0,7.33,0.3137525,0,1582204816155
0,7.33,0.31248794,0,1582204816156
0,7.33,0.312691091,0,1582204816157
0,7.1,0.321367254,0,1582204816158
0,7.33,0.329390593,0,1582204816159
0,7.33,0.315866188,0,1582204816160
0,7.33,0.30623226,0,1582204816161
0,7.56,0.305966552,0,1582204816162
0,7.56,0.29356861,0,1582204816163
0,7.56,0.290858022,0,1582204816164
0,7.56,0.278584268,0,1582204816165
0,7.56,0.285635434,0,1582204816166
0,7.56,0.285233696,0,1582204816167
0,8.02,0.284611688,0,1582204816168
0,7.56,0.292741167,0,1582204816169
0,8.02,0.292538016,0,1582204816170
0,7.79,0.298281038,0,1582204816171
0,7.79,0.311384303,0,1582204816172
0,7.79,0.321243994,0,1582204816173
0,7.79,0.336966,0,1582204816174
0,7.33,0.372298908,0,1582204816175
0,8.02,0.36393797,0,1582204816176
0,8.02,0.358436678,0,1582204816177
0,8.47,0.35372955,0,1582204816178
0,8.02,0.3561534,0,1582204816179
0,8.02,0.33805306,0,1582204816180
0,8.02,0.334446552,0,1582204816181
0,8.47,0.33180642,0,1582204816182
0,8.24,0.340321964,0,1582204816183
0,8.24,0.33882572,0,1582204816184
0,8.02,0.343643147,0,1582204816185
0,8.47,0.33547101,0,1582204816186
0,8.24,0.33987914,0,1582204816187
0,7.79,0.3493282,0,1582204816188
0,8.24,0.354225281,0,1582204816189
0,8.24,0.34678005,0,1582204816190
0,8.47,0.366384691,0,1582204816191
0,8.93,0.37143552,0,1582204816192
0,8.24,0.36901732,0,1582204816193
0,8.02,0.373095535,0,1582204816194
0,8.02,0.376412153,0,1582204816195
0,8.24,0.369649951,0,1582204816196
0,8.24,0.361375526,0,1582204816197
0,8.47,0.35914112,0,1582204816198
0,8.02,0.35165165,0,1582204816199
0,8.7,0.361723622,0,1582204816200
0,8.93,0.353711696,0,1582204816201
0,8.7,0.352483657,0,1582204816202
0,8.47,0.356027394,0,1582204816203
0,8.93,0.350075514,0,1582204816204
0,8.7,0.36346563,0,1582204816205
0,8.93,0.360898462,0,1582204816206
0,8.93,0.356127828,0,1582204816207
0,8.47,0.360258193,0,1582204816208
0,8.93,0.359807379,0,1582204816209
0,8.93,0.349840406,0,1582204816210
0,8.24,0.35811621,0,1582204816211
0,8.47,0.349648668,0,1582204816212
0,8.7,0.3437686,0,1582204816213
0,8.7,0.351721269,0,1582204816214
0,8.93,0.360279878,0,1582204816215
0,8.7,0.362449489,0,1582204816216
0,8.7,0.360513844,0,1582204816217
0,9.16,0.339691967,0,1582204816218
0,8.47,0.341965436,0,1582204816219
0,8.47,0.341203048,0,1582204816220
0,8.7,0.33508568,0,1582204816221
0,8.47,0.33645524,0,1582204816222
0,8.93,0.33508568,0,1582204816223
0,8.7,0.352247408,0,1582204816224
0,8.93,0.39033816,0,1582204816225
0,8.93,0.40808029,0,1582204816226
0,9.16,0.4116816,0,1582204816227
0,9.16,0.41712594,0,1582204816228
0,9.62,0.41425461,0,1582204816229
0,9.16,0.4103821,0,1582204816230
0,9.39,0.41054256,0,1582204816231
0,9.16,0.40739664,0,1582204816232
0,9.39,0.40687345,0,1582204816233
0,9.39,0.39798826,0,1582204816234
0,9.62,0.395839,0,1582204816235
0,9.16,0.391436226,0,1582204816236
0,9.39,0.37689681,0,1582204816237
0,8.7,0.376629,0,1582204816238
0,9.39,0.37640752,0,1582204816239
0,9.39,0.388430042,0,1582204816240
0,9.39,0.383408322,0,1582204816241
0,8.93,0.395761753,0,1582204816242
0,9.39,0.377666442,0,1582204816243
0,8.93,0.37246608,0,1582204816244
0,9.62,0.36612,0,1582204816245
0,9.16,0.38034896,0,1582204816246
0,9.39,0.3833412,0,1582204816247
