motor_id,velocity,power_in,torque,timestamp
0,34.121,1.6243,0,1582204816189
0,34.121,1.5997,0,1582204816190
0,33.892,1.6125,0,1582204816191
0,33.663,1.6776,0,1582204816192
0,33.892,1.6269,0,1582204816193
0,34.121,1.6044,0,1582204816194
0,34.121,1.6206,0,1582204816195
0,34.121,1.583,0,1582204816196
0,33.892,1.651,0,1582204816197
0,33.892,1.6428,0,1582204816198
0,33.892,1.6111,0,1582204816199
0,34.121,1.6565,0,1582204816200
0,33.892,1.6186,0,1582204816201
0,33.663,1.6203,0,1582204816202
0,33.892,1.5675,0,1582204816203
0,34.121,1.6984,0,1582204816204
0,34.121,1.6573,0,1582204816205
0,34.121,1.6697,0,1582204816206
0,33.892,1.666,0,1582204816207
0,34.121,1.6029,0,1582204816208
0,33.892,1.6755,0,1582204816209
0,33.892,1.6397,0,1582204816210
0,33.892,1.634,0,1582204816211
0,34.121,1.6269,0,1582204816212
0,34.121,1.6418,0,1582204816213
0,33.892,1.6129,0,1582204816214
0,34.35,1.5803,0,1582204816215
0,34.35,1.5848,0,1582204816216
0,34.121,1.6316,0,1582204816217
0,33.892,1.6396,0,1582204816218
0,33.892,1.6405,0,1582204816219
0,33.892,1.6346,0,1582204816220
0,33.892,1.625,0,1582204816221
0,33.892,1.6252,0,1582204816222
0,33.892,1.6554,0,1582204816223
0,34.121,1.6395,0,1582204816224
0,34.121,1.6075,0,1582204816225
0,34.121,1.5897,0,1582204816226
0,34.121,1.5932,0,1582204816227
0,33.892,1.6125,0,1582204816228
0,34.121,1.5662,0,1582204816229
0,34.121,1.5967,0,1582204816230
0,34.121,1.5883,0,1582204816231
0,34.121,1.6229,0,1582204816232
0,33.892,1.6457,0,1582204816233
0,33.892,1.6543,0,1582204816234
0,33.663,1.676,0,1582204816235
0,33.892,1.6481,0,1582204816236
0,33.892,1.6056,0,1582204816237
0,33.892,1.6054,0,1582204816238
0,33.892,1.6377,0,1582204816239
0,33.892,1.6034,0,1582204816240
0,33.892,1.6034,0,1582204816241
0,33.892,1.616,0,1582204816242
0,34.121,1.6675,0,1582204816243
0,34.121,1.6393,0,1582204816244
0,34.121,1.6352,0,1582204816245
0,34.121,1.5848,0,1582204816246
0,33.892,1.6372,0,1582204816247
0,33.892,1.6103,0,1582204816248
0,33.892,1.6671,0,1582204816249
0,34.121,1.6259,0,1582204816250
0,34.121,1.6217,0,1582204816251
0,34.121,1.6342,0,1582204816252
0,34.121,1.6246,0,1582204816253
0,34.121,1.5461,0,1582204816254
0,34.121,1.6094,0,1582204816255
0,34.35,1.627,0,1582204816256
0,34.121,1.6185,0,1582204816257
0,33.892,1.6117,0,1582204816258
0,33.892,1.6235,0,1582204816259
0,34.121,1.6138,0,1582204816260
0,34.121,1.57,0,1582204816261
0,33.892,1.6329,0,1582204816262
0,33.892,1.6063,0,1582204816263
0,34.121,1.6159,0,1582204816264
0,33.892,1.6649,0,1582204816265
0,33.892,1.6195,0,1582204816266
0,33.892,1.6084,0,1582204816267
0,33.892,1.5906,0,1582204816268
0,33.892,1.6043,0,1582204816269
0,34.121,1.6073,0,1582204816270
0,33.892,1.617,0,1582204816271
0,34.121,1.6246,0,1582204816272
0,34.121,1.6666,0,1582204816273
0,34.121,1.6625,0,1582204816274
0,33.663,1.5825,0,1582204816275
0,33.663,1.5744,0,1582204816276
0,33.434,1.587,0,1582204816277
0,33.434,1.6319,0,1582204816278
0,33.892,1.5601,0,1582204816279
0,33.663,1.5979,0,1582204816280
0,33.434,1.6472,0,1582204816281
0,33.434,1.5935,0,1582204816282
0,33.434,1.5962,0,1582204816283
0,33.663,1.5841,0,1582204816284
0,33.663,1.5681,0,1582204816285
0,33.434,1.6188,0,1582204816286
0,33.205,1.6562,0,1582204816287
0,33.663,1.5941,0,1582204816288
0,33.434,1.6196,0,1582204816289
0,33.434,1.6046,0,1582204816290
0,33.434,1.564,0,1582204816291
0,33.434,1.5771,0,1582204816292
0,33.663,1.556,0,1582204816293
0,33.663,1.6412,0,1582204816294
0,33.663,1.6123,0,1582204816295
0,33.434,1.6209,0,1582204816296
0,33.434,1.6302,0,1582204816297
0,33.663,1.5206,0,1582204816298
0,33.663,1.5515,0,1582204816299
0,33.434,1.61,0,1582204816300
0,33.434,1.5886,0,1582204816301
0,33.663,1.6199,0,1582204816302
0,33.663,1.5991,0,1582204816303
0,33.434,1.5854,0,1582204816304
0,33.434,1.6575,0,1582204816305
0,33.434,1.642,0,1582204816306
0,33.434,1.6143,0,1582204816307
0,33.663,1.6002,0,1582204816308
0,33.663,1.603,0,1582204816309
0,33.434,1.6327,0,1582204816310
0,33.434,1.6034,0,1582204816311
0,33.205,1.6124,0,1582204816312
0,33.434,1.5776,0,1582204816313
0,33.434,1.5689,0,1582204816314
0,33.434,1.5682,0,1582204816315
0,33.434,1.6288,0,1582204816316
0,33.434,1.5597,0,1582204816317
0,33.434,1.6314,0,1582204816318
0,33.663,1.627,0,1582204816319
0,33.434,1.5936,0,1582204816320
0,33.663,1.5872,0,1582204816321
0,33.663,1.6232,0,1582204816322
0,33.434,1.5721,0,1582204816323
0,33.892,1.6118,0,1582204816324
0,33.434,1.6159,0,1582204816325
0,33.663,1.5667,0,1582204816326
0,33.434,1.6193,0,1582204816327
0,33.434,1.6255,0,1582204816328
0,33.434,1.5872,0,1582204816329
0,33.663,1.5686,0,1582204816330
0,33.663,1.5879,0,1582204816331
0,33.434,1.5652,0,1582204816332
0,33.434,1.6027,0,1582204816333
0,33.205,1.6385,0,1582204816334
0,33.434,1.5899,0,1582204816335
0,33.663,1.5677,0,1582204816336
0,33.663,1.5847,0,1582204816337
0,33.663,1.5485,0,1582204816338
0,33.434,1.6153,0,1582204816339
0,33.434,1.6065,0,1582204816340
0,33.434,1.5766,0,1582204816341
0,33.663,1.6194,0,1582204816342
0,33.434,1.5823,0,1582204816343
0,33.205,1.6106,0,1582204816344
0,33.434,1.5579,0,1582204816345
0,33.434,1.6589,0,1582204816346
0,33.434,1.6199,0,1582204816347
0,33.663,1.6315,0,1582204816348
0,33.434,1.6541,0,1582204816349
0,33.663,1.5921,0,1582204816350
0,33.434,1.6374,0,1582204816351
0,33.434,1.6031,0,1582204816352
0,33.434,1.6221,0,1582204816353
0,33.663,1.5887,0,1582204816354
0,33.434,1.6278,0,1582204816355
0,33.434,1.5752,0,1582204816356
0,33.892,1.5693,0,1582204816357
0,33.892,1.5458,0,1582204816358
0,33.663,1.594,0,1582204816359
0,33.434,1.6003,0,1582204816360
0,33.434,1.6277,0,1582204816361
0,33.434,1.5974,0,1582204816362
0,33.434,1.5894,0,1582204816363
0,33.434,1.5895,0,1582204816364
0,33.205,1.6187,0,1582204816365
0,33.663,1.5995,0,1582204816366
0,33.663,1.571,0,1582204816367
0,33.663,1.5551,0,1582204816368
0,33.434,1.5593,0,1582204816369
0,33.434,1.5773,0,1582204816370
0,33.663,1.5312,0,1582204816371
0,33.663,1.5617,0,1582204816372
0,33.663,1.554,0,1582204816373
0,33.663,1.5877,0,1582204816374
0,33.434,1.6097,0,1582204816375
0,33.205,1.6434,0,1582204816376
0,33.205,1.6367,0,1582204816377
0,33.434,1.6095,0,1582204816378
0,33.434,1.57,0,1582204816379
0,33.205,1.5705,0,1582204816380
0,33.434,1.5986,0,1582204816381
0,33.434,1.5657,0,1582204816382
0,33.434,1.5669,0,1582204816383
0,33.434,1.5792,0,1582204816384
0,33.663,1.6292,0,1582204816385
0,33.434,1.6023,0,1582204816386
0,33.434,1.6227,0,1582204816387
0,33.663,1.5482,0,1582204816388
0,33.434,1.6006,0,1582204816389
0,33.205,1.5747,0,1582204816390
0,33.434,1.6295,0,1582204816391
0,33.434,1.5872,0,1582204816392
0,33.663,1.5843,0,1582204816393
0,33.663,1.5974,0,1582204816394
0,33.434,1.5888,0,1582204816395
0,33.663,1.5115,0,1582204816396
0,33.434,1.5724,0,1582204816397
0,33.663,1.5889,0,1582204816398
0,33.663,1.5815,0,1582204816399
0,33.434,1.5764,0,1582204816400
0,33.434,1.5868,0,1582204816401
0,33.434,1.5771,0,1582204816402
0,33.434,1.5333,0,1582204816403
0,33.434,1.5952,0,1582204816404
0,33.434,1.5707,0,1582204816405
0,33.663,1.5792,0,1582204816406
0,33.434,1.6265,0,1582204816407
0,33.434,1.5828,0,1582204816408
0,33.434,1.5711,0,1582204816409
0,33.434,1.5536,0,1582204816410
0,33.434,1.5915,0,1582204816411
0,33.434,1.5952,0,1582204816412
0,33.434,1.5798,0,1582204816413
0,33.663,1.5875,0,1582204816414
0,33.434,1.6281,0,1582204816415
0,33.663,1.622,0,1582204816416
0,33.205,1.5447,0,1582204816417
0,32.976,1.563,0,1582204816418
0,32.976,1.5505,0,1582204816419
0,32.747,1.5935,0,1582204816420
0,33.434,1.521,0,1582204816421
0,33.205,1.5605,0,1582204816422
0,32.976,1.6085,0,1582204816423
0,32.976,1.5572,0,1582204816424
0,32.976,1.5606,0,1582204816425
0,33.205,1.5468,0,1582204816426
0,33.205,1.5566,0,1582204816427
0,32.976,1.5818,0,1582204816428
0,32.747,1.6181,0,1582204816429
0,32.976,1.5828,0,1582204816430
0,32.976,1.5809,0,1582204816431
0,32.976,1.568,0,1582204816432
0,32.976,1.5289,0,1582204816433
0,32.976,1.5426,0,1582204816434
0,33.205,1.5202,0,1582204816435
0,33.205,1.6026,0,1582204816436
0,32.976,1.5756,0,1582204816437
0,32.976,1.584,0,1582204816438
0,32.747,1.6188,0,1582204816439
0,33.205,1.5097,0,1582204816440
0,33.205,1.5152,0,1582204816441
0,32.976,1.5707,0,1582204816442
0,32.747,1.5519,0,1582204816443
0,32.976,1.5817,0,1582204816444
0,33.205,1.5598,0,1582204816445
0,32.976,1.5492,0,1582204816446
0,32.747,1.6446,0,1582204816447
0,32.976,1.6034,0,1582204816448
0,32.976,1.5776,0,1582204816449
0,33.205,1.5884,0,1582204816450
0,33.205,1.5637,0,1582204816451
0,32.976,1.5928,0,1582204816452
0,32.976,1.5641,0,1582204816453
0,32.747,1.5747,0,1582204816454
0,32.976,1.5415,0,1582204816455
0,32.976,1.5339,0,1582204816456
0,32.747,1.5594,0,1582204816457
0,32.747,1.5885,0,1582204816458
0,32.976,1.5231,0,1582204816459
0,32.976,1.5915,0,1582204816460
0,33.205,1.6118,0,1582204816461
0,32.976,1.5536,0,1582204816462
0,32.976,1.5491,0,1582204816463
0,32.976,1.5836,0,1582204816464
0,32.976,1.5345,0,1582204816465
0,33.434,1.5987,0,1582204816466
0,32.976,1.5787,0,1582204816467
0,32.976,1.5573,0,1582204816468
0,32.976,1.5818,0,1582204816469
0,32.976,1.5877,0,1582204816470
0,32.976,1.5502,0,1582204816471
0,32.976,1.5318,0,1582204816472
0,33.205,1.5508,0,1582204816473
0,32.976,1.5551,0,1582204816474
0,32.747,1.5662,0,1582204816475
0,32.747,1.6009,0,1582204816476
0,32.976,1.554,0,1582204816477
0,33.205,1.5581,0,1582204816478
0,33.205,1.5485,0,1582204816479
0,33.205,1.5141,0,1582204816480
0,32.747,1.6042,0,1582204816481
0,32.976,1.5674,0,1582204816482
0,32.976,1.5408,0,1582204816483
0,33.205,1.5824,0,1582204816484
0,32.747,1.5738,0,1582204816485
0,32.747,1.5749,0,1582204816486
0,32.976,1.5234,0,1582204816487
0,32.976,1.6205,0,1582204816488
0,32.976,1.5839,0,1582204816489
0,33.205,1.6196,0,1582204816490
0,32.976,1.6165,0,1582204816491
0,32.976,1.5549,0,1582204816492
0,32.976,1.5995,0,1582204816493
0,32.976,1.567,0,1582204816494
0,32.976,1.586,0,1582204816495
0,32.976,1.5503,0,1582204816496
0,32.976,1.5889,0,1582204816497
0,32.976,1.5399,0,1582204816498
0,33.205,1.5336,0,1582204816499
0,33.205,1.5107,0,1582204816500
0,32.976,1.5835,0,1582204816501
0,32.976,1.5642,0,1582204816502
0,32.976,1.5912,0,1582204816503
0,32.747,1.5868,0,1582204816504
0,32.976,1.5785,0,1582204816505
0,32.976,1.553,0,1582204816506
0,32.747,1.6073,0,1582204816507
0,33.205,1.5625,0,1582204816508
0,33.205,1.5605,0,1582204816509
0,33.205,1.52,0,1582204816510
0,32.976,1.5243,0,1582204816511
0,32.976,1.5416,0,1582204816512
0,32.976,1.4953,0,1582204816513
0,32.976,1.5503,0,1582204816514
0,33.205,1.5179,0,1582204816515
0,33.205,1.5509,0,1582204816516
0,32.976,1.5717,0,1582204816517
0,32.747,1.6047,0,1582204816518
0,32.747,1.5995,0,1582204816519
0,32.976,1.5715,0,1582204816520
0,32.976,1.5338,0,1582204816521
0,32.747,1.5355,0,1582204816522
0,32.976,1.5618,0,1582204816523
0,32.976,1.5305,0,1582204816524
0,32.976,1.5318,0,1582204816525
0,32.976,1.5438,0,1582204816526
0,32.976,1.5914,0,1582204816527
0,32.976,1.5628,0,1582204816528
0,32.976,1.583,0,1582204816529
0,32.976,1.5374,0,1582204816530
0,32.976,1.5629,0,1582204816531
0,32.747,1.5372,0,1582204816532
0,32.976,1.59,0,1582204816533
0,32.976,1.575,0,1582204816534
0,33.205,1.5475,0,1582204816535
0,32.976,1.5606,0,1582204816536
0,32.976,1.5524,0,1582204816537
0,32.976,1.4783,0,1582204816538
0,32.976,1.5362,0,1582204816539
0,33.205,1.5507,0,1582204816540
0,33.205,1.5711,0,1582204816541
0,32.976,1.5414,0,1582204816542
0,32.747,1.5504,0,1582204816543
0,32.976,1.5411,0,1582204816544
0,32.976,1.4995,0,1582204816545
0,32.976,1.5586,0,1582204816546
0,32.976,1.536,0,1582204816547
0,33.205,1.5415,0,1582204816548
0,32.976,1.5869,0,1582204816549
0,32.976,1.5468,0,1582204816550
0,32.976,1.5365,0,1582204816551
0,32.747,1.5446,0,1582204816552
0,32.976,1.5554,0,1582204816553
0,32.976,1.5598,0,1582204816554
0,32.976,1.5454,0,1582204816555
0,33.205,1.5773,0,1582204816556
0,32.976,1.6152,0,1582204816557
0,33.205,1.5832,0,1582204816558
0,32.518,1.5096,0,1582204816559
0,32.518,1.5274,0,1582204816560
0,32.518,1.515,0,1582204816561
0,32.289,1.5579,0,1582204816562
0,32.747,1.5108,0,1582204816563
0,32.518,1.5227,0,1582204816564
0,32.518,1.5691,0,1582204816565
0,32.518,1.5201,0,1582204816566
0,32.518,1.5229,0,1582204816567
0,32.518,1.5089,0,1582204816568
0,32.747,1.5189,0,1582204816569
0,32.518,1.5441,0,1582204816570
0,32.289,1.5804,0,1582204816571
0,32.518,1.545,0,1582204816572
0,32.518,1.5433,0,1582204816573
0,32.518,1.5304,0,1582204816574
0,32.518,1.5191,0,1582204816575
0,32.518,1.5079,0,1582204816576
0,32.747,1.5097,0,1582204816577
0,32.518,1.5895,0,1582204816578
0,32.518,1.5383,0,1582204816579
0,32.518,1.5471,0,1582204816580
0,32.289,1.5809,0,1582204816581
0,32.518,1.4757,0,1582204816582
0,32.747,1.4798,0,1582204816583
0,32.518,1.5352,0,1582204816584
0,32.289,1.5166,0,1582204816585
0,32.518,1.5449,0,1582204816586
